cds	logFC	adj.P.Val	focus_term	sseqid	evalue	pident	ppos	salltitles
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR178684_c0_g1_i1:255-1121(-)	-7.33205493594485	0.00739418572027039	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179467_c0_g1_i1:378-929(-)	-3.37856352122278	0.00753966975593833	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179469_c0_g1_i1:70-1521(+)	-2.85099855101594	0.0400870596828949	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179550_c0_g1_i1:271-2307(+)	-4.76825618719552	0.0439619540335924	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179566_c0_g1_i1:1-405(+)	-6.71666043144176	0.0182699452249663	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR179566_c0_g1_i2:1-405(+)	-5.95492685903421	0.0234955551354665	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180386_c0_g1_i1:3-1019(+)	-3.08894163135365	0.0244708243817859	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180418_c1_g3_i1:138-1049(+)	-3.68653620577487	0.0469078127358588	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR180646_c0_g1_i1:226-1398(-)	-3.12060807973207	0.0135555308321974	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR18123_c1_g1_i1:148-1575(+)	-2.22894717126381	0.0437978121737245	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR181283_c0_g1_i2:136-1659(-)	-4.11096079685983	0.0499785473841159	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR181342_c1_g5_i1:206-583(-)	-3.11616421589644	0.0228911610858354	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR182147_c3_g1_i1:379-1485(+)	-3.45743622765453	0.0210714135642102	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR182347_c0_g1_i1:634-1017(-)	-2.60237906337576	0.0268214879366354	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR18376_c1_g1_i2:479-1162(-)	-2.68843630355743	0.023345920329059	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR183824_c1_g2_i2:939-1244(-)	-2.2852596478	0.0135693256717117	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR183840_c1_g2_i2:225-590(-)	-2.97643220214813	0.0207999931580921	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR185127_c0_g1_i2:105-1682(+)	-5.40379500451996	0.0348139883682198	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR185496_c0_g1_i1:490-1281(-)	-3.24275748750919	0.0177321913554107	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR185561_c0_g1_i2:228-1139(-)	-2.65697670681163	0.0104237524929296	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR185934_c0_g1_i1:3-581(+)	-2.06148324889908	0.0356813457965138	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR186588_c0_g1_i1:364-1044(-)	-3.95293360266578	0.014040339434666	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR186613_c0_g1_i1:2-370(-)	-3.20726674305464	0.00701379143945194	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR187733_c0_g1_i1:45-380(-)	-2.35619767925579	0.0291901007222029	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR188184_c0_g1_i2:521-2302(+)	-7.09713679686348	0.0207999931580921	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR188380_c0_g3_i1:2-535(+)	-2.6070523793879	0.0483116384487699	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR188574_c0_g2_i1:478-960(+)	-2.33814531021463	0.0159912744118238	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR188574_c0_g2_i2:478-918(+)	-2.58687182303897	0.0227556810671719	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR188759_c0_g1_i1:118-1149(+)	-3.78435982210023	0.0353432183964312	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR189124_c0_g1_i1:3-1109(+)	-3.21818438242004	0.0129969106193568	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR189586_c1_g1_i1:228-1787(-)	-2.22676395518563	0.0210311871887068	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR189630_c0_g1_i1:120-557(+)	-2.06817275129747	0.0161046199123057	S_cType	gb|ABK26118.1|	5.12e-100	100	100	unknown [Picea sitchensis]<>unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR189630_c0_g1_i1:120-557(+)	-2.06817275129747	0.0161046199123057	S_cType	gb|ACJ70293.1|	5.31e-63	64.789	85.92	unknown, partial [Pinus sylvestris]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR189630_c0_g1_i1:120-557(+)	-2.06817275129747	0.0161046199123057	S_cType	gb|ACL51742.1|	5.37e-63	64.789	85.21	unknown, partial [Pinus pinaster]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR189630_c0_g1_i1:120-557(+)	-2.06817275129747	0.0161046199123057	S_cType	gb|AHG95247.1|	7.63e-63	64.789	85.92	hypothetical protein, partial [Pinus mugo]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR189630_c0_g1_i1:120-557(+)	-2.06817275129747	0.0161046199123057	S_cType	gb|ACJ70292.1|	7.88e-63	64.789	85.92	unknown, partial [Pinus sylvestris]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR189630_c0_g1_i1:120-557(+)	-2.06817275129747	0.0161046199123057	S_cType	gb|AHG95250.1|	8.8e-63	64.789	85.92	hypothetical protein, partial [Pinus mugo]<>hypothetical protein, partial [Pinus sylvestris]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR189630_c0_g1_i1:120-557(+)	-2.06817275129747	0.0161046199123057	S_cType	gb|ACL51738.1|	1.14e-62	65.493	85.21	unknown, partial [Pinus contorta]<>unknown, partial [Pinus ponderosa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR189630_c0_g1_i1:120-557(+)	-2.06817275129747	0.0161046199123057	S_cType	gb|AHG95251.1|	2.05e-62	64.789	85.21	hypothetical protein, partial [Pinus mugo]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR189630_c0_g1_i1:120-557(+)	-2.06817275129747	0.0161046199123057	S_cType	gb|ACJ70297.1|	3.2e-62	64.789	85.21	unknown, partial [Pinus sylvestris]<>unknown, partial [Pinus nigra]<>unknown, partial [Pinus resinosa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR189630_c0_g1_i1:120-557(+)	-2.06817275129747	0.0161046199123057	S_cType	gb|ACJ70294.1|	3.28e-62	64.789	85.21	unknown, partial [Pinus sylvestris]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR189850_c0_g1_i1:485-1444(+)	-2.24259498998744	0.0186646991300298	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR19001_c0_g2_i5:294-806(-)	-2.63975410080763	0.0177321913554107	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR190231_c1_g1_i1:401-925(-)	-2.27674368972817	0.00289425386641714	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR191177_c0_g1_i1:1-1116(+)	-6.02762431949225	0.0291901007222029	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR192355_c0_g1_i1:210-1982(+)	-6.80964451774567	0.048288686249139	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR192680_c0_g1_i1:275-574(+)	-2.70816823519199	0.0163547219023671	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR192683_c0_g1_i2:317-1093(-)	-2.86380035163581	0.0207999931580921	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR193306_c1_g1_i3:1-849(+)	-4.59135282949398	0.0495981816983849	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR193896_c0_g3_i1:370-852(-)	-2.78462335121688	0.00214609762478291	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR194173_c0_g1_i1:316-951(-)	-3.4295732577267	0.00289425386641714	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR194240_c0_g1_i1:347-2680(-)	-2.89563946953712	0.0304028801700271	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR194494_c2_g2_i2:3-1310(+)	-2.22403216593727	0.0469385184970061	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR194533_c0_g1_i1:75-1277(+)	-2.17056725927854	0.0180153452378335	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR195124_c0_g1_i1:2-532(+)	-2.86766950505593	0.0182699452249663	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR195567_c0_g1_i1:85-687(+)	-3.18736085300265	0.0270277725809329	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR195587_c0_g1_i1:42-1214(+)	-2.75945763129139	0.00504604588848297	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR196890_c0_g1_i1:2-382(+)	-2.67225557559454	0.0488672798566689	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR196938_c0_g2_i1:162-1073(+)	-6.55640319030266	0.0211398742695214	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR196990_c0_g1_i1:561-968(-)	-2.37168555490425	0.0159616276872367	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR196_c1_g2_i1:318-713(-)	-3.01887153459458	0.0323716629393744	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR197444_c0_g1_i1:318-1100(+)	-2.65343790116548	0.0488672798566689	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR197479_c0_g1_i1:2-910(+)	-4.14440768311561	0.0289799645886402	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR19760_c1_g1_i2:126-1850(-)	-2.18997068156009	0.0347335412516321	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR19771_c0_g1_i1:109-1479(+)	-3.79923934223509	0.0247978001475331	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR197763_c1_g4_i4:206-703(-)	-2.68868930606088	0.0219353641787797	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR197780_c4_g5_i1:398-967(+)	-3.9632421265223	0.0449921532103651	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR197872_c0_g1_i2:94-579(+)	-3.17739405404441	0.0178997663592619	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR197914_c1_g1_i1:657-1640(-)	-3.53371404365165	0.0163547219023671	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR198302_c1_g1_i1:2-631(+)	-2.43793477054371	0.0145600391526392	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR198368_c0_g5_i1:2-307(+)	-4.00849537121852	0.0422050688238408	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR198720_c0_g1_i1:103-411(+)	-3.53585688063772	0.0104237524929296	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR198796_c0_g1_i1:1-387(-)	-2.67962067871761	0.0373414496254175	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR198798_c0_g1_i1:467-1021(+)	-2.63153554709435	0.00975479403349588	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR199778_c0_g1_i1:3-779(+)	-2.60165390927965	0.0200190628779127	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR201854_c0_g1_i1:186-1505(+)	-4.10306775013374	0.017577706339063	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR201859_c1_g1_i1:241-876(+)	-2.80666667058443	0.013475122947548	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR20217_c0_g1_i1:358-1608(-)	-6.59702854760718	0.0421696135845615	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR203343_c0_g1_i1:172-486(-)	-2.52683783601463	0.03626228507892	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR203389_c0_g1_i1:440-979(-)	-2.52813568951308	0.00680282385207519	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR203493_c0_g1_i1:70-489(+)	-5.55844918698834	0.0416221845560429	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR20431_c2_g1_i1:390-1451(-)	-2.838954298349	0.0488332668641499	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR204687_c0_g1_i2:747-1466(-)	-2.3662477464345	0.0131718180812171	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR204987_c4_g1_i3:3-395(-)	-3.48335066112061	0.0069468912650208	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR205227_c0_g1_i1:345-671(-)	-2.41316628453721	0.0247881536419795	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR205335_c0_g1_i1:2-457(+)	-2.47621312201832	0.038148078712454	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR20535_c9_g21_i1:1-342(+)	-2.28234540156418	0.023345920329059	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR20535_c9_g5_i2:1-555(+)	-2.30144417901691	0.00581220534594762	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR207686_c0_g1_i1:165-1265(-)	-2.88294950443857	0.0486777140347861	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR207812_c0_g1_i1:200-826(+)	-2.51708765040245	0.0256604181726762	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR207876_c0_g3_i1:2-316(+)	-4.12602215072889	0.0166485598847388	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR207921_c0_g4_i1:2-445(+)	-4.2060671252595	0.0359389764511309	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208020_c0_g1_i1:306-863(-)	-7.50475597271826	0.023345920329059	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR208099_c1_g1_i2:3-1571(+)	-2.70221547571877	0.0293363986280749	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210196_c0_g1_i1:289-735(-)	-4.15655870248206	0.0488672798566689	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR210259_c0_g1_i1:2-499(+)	-3.57547125248465	0.00334708483355495	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR211896_c5_g2_i2:329-1699(+)	-2.58816691114209	0.00172114549105143	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR211897_c1_g1_i2:313-1125(-)	-2.29592421344392	0.00680282385207519	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR211897_c1_g1_i3:313-1125(-)	-2.2143709955612	0.0295070573699576	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212493_c0_g1_i1:212-634(+)	-4.42143105225494	0.00482939366704552	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212592_c2_g1_i1:331-702(-)	-2.96676739208076	0.0234485515885892	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212605_c0_g1_i1:439-957(-)	-3.29712821775238	0.0320073541120024	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212608_c0_g1_i1:3-1046(+)	-2.21242599707032	0.00371608437992133	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR21264_c8_g2_i3:46-792(-)	-2.37662583685172	0.0163547219023671	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212684_c0_g1_i3:181-789(+)	-3.04499113759908	0.0158197666025253	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212738_c0_g1_i1:217-1248(-)	-2.44146302241123	0.0105011637815811	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR212798_c1_g1_i1:101-469(+)	-3.5479675198817	0.00504604588848297	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR213776_c0_g1_i1:1-657(+)	-4.92247316185671	0.0488672798566689	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR213776_c0_g1_i2:223-780(+)	-2.1494588714861	0.0207999931580921	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR213811_c0_g1_i2:363-1511(-)	-2.15738847747831	0.0458071425107591	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR213827_c0_g1_i1:285-1247(-)	-2.384950808859	0.00669567729324082	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214027_c0_g1_i1:442-1269(-)	-5.22537938379317	0.0209039332615571	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214038_c0_g1_i1:35-634(+)	-3.95231362291031	0.0292618507583534	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR21409_c4_g11_i1:3-362(+)	-2.26026544984822	0.0138251765314129	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214405_c0_g11_i1:1-306(+)	-3.85492256084699	0.0437978121737245	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214405_c0_g2_i1:1-384(+)	-3.94936340620392	0.0320073541120024	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214405_c0_g9_i1:3-311(+)	-3.71536803316783	0.0242595376794652	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR214822_c0_g1_i1:2-577(+)	-2.38005229216638	0.0366879142944578	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215308_c1_g1_i1:290-760(+)	-3.17774224844033	0.00873247369864158	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR215314_c0_g1_i1:1-480(+)	-2.28373776669689	0.0398527071986812	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR216267_c0_g1_i1:368-1003(-)	-2.15836611338706	0.00605165704568579	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR216459_c1_g2_i2:396-959(-)	-2.13160616764048	0.00724041599023199	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR218475_c0_g1_i1:2-1711(+)	-3.28658658818156	0.0182699452249663	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR218578_c1_g1_i1:48-422(-)	-4.39771759050844	0.00723081490972364	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR218735_c0_g1_i1:222-866(-)	-3.14116898531075	0.0159616276872367	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219037_c0_g1_i1:2-523(+)	-3.87960147420682	0.00303515975103384	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219139_c0_g1_i1:142-1647(+)	-2.36336747754607	0.0348139883682198	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219165_c4_g11_i1:2-361(+)	-3.05508379269272	0.0388616764681854	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219410_c0_g1_i1:344-1108(-)	-4.19938574392248	0.00701379143945194	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219461_c0_g1_i1:44-1024(-)	-2.0330851305191	0.0100582609934777	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219461_c0_g1_i2:287-1390(-)	-2.02263904182468	0.00796618424668118	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219601_c0_g2_i1:2-313(+)	-4.32895248570267	0.040777304632774	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219715_c0_g1_i1:370-1032(+)	-2.55406868273452	0.0237217316389979	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR219919_c0_g1_i1:360-728(-)	-6.54903191846239	0.00381701980997761	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR220017_c0_g1_i1:195-590(-)	-5.36542357778701	0.0276978590572261	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR220503_c0_g1_i1:3-497(+)	-2.1070463700344	0.0486777140347861	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR220514_c2_g1_i1:2-3247(-)	-2.30727510857152	0.0353432183964312	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR221017_c0_g2_i1:367-684(-)	-2.08926797977989	0.0278753543259527	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR221654_c1_g2_i1:275-799(-)	-4.42698476844556	0.0486777140347861	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR222249_c0_g1_i1:122-550(+)	-4.06355883952149	0.00741558654909184	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR222302_c0_g1_i1:1-327(+)	-3.37989952454183	0.0298368166746432	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR222993_c1_g1_i2:1-492(-)	-3.82026335619189	0.021795030976416	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR222993_c1_g2_i1:237-740(-)	-4.90466149210489	0.00303515975103384	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR22447_c0_g2_i4:228-1166(+)	-2.82445216159395	0.0311851503346538	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR224621_c0_g1_i1:154-705(+)	-2.03451987325073	0.0246233818130711	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR224761_c2_g1_i1:1-1584(+)	-2.6634128383045	0.0463927010543658	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR225501_c2_g1_i1:478-2064(+)	-5.67729215266327	0.0146989339851098	S_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR225555_c2_g8_i1:61-420(-)	-2.46479171823348	0.0429884273054851	S_cType	gb|ABK21377.1|	1.67e-81	99.16	99.16	unknown [Picea sitchensis]
